0	1270.000312
1.37E-06	1.270622880E+03
2.74E-06	1.271245547E+03
4.11E-06	1.271868308E+03
5.48E-06	1272.491161
6.85E-06	1273.114105
8.22E-06	1273.737136
9.59E-06	1274.360252
1.10E-05	1274.983452
1.30E-05	1275.918549
1.51E-05	1276.853822
1.71E-05	1277.789266
1.92E-05	1278.724872
2.18E-05	1279.901908
2.44E-05	1281.079181
2.69E-05	1282.256681
2.95E-05	1283.434396
3.29E-05	1284.963355
3.62E-05	1286.492636
3.96E-05	1288.022217
4.30E-05	1289.552075
4.74E-05	1291.562029
5.18E-05	1293.572373
5.62E-05	1295.583058
6.06E-05	1297.594036
6.12E-05	1297.86144
6.18E-05	1298.128847
6.23E-05	1298.396259
6.29E-05	1298.663675
6.35E-05	1298.931095
6.41E-05	1299.198518
6.47E-05	1299.465945
6.53E-05	1299.733376
6.54E-05	1299.769375
6.54E-05	1299.805375
6.55E-05	1299.841374
6.56E-05	1299.877374
6.56E-05	1299.884377
6.56E-05	1299.89138
6.56E-05	1299.898383
6.57E-05	1299.905387
6.57E-05	1299.91239
6.57E-05	1299.919393
6.57E-05	1299.926396
6.57E-05	1299.9334
6.57E-05	1299.937493
6.57E-05	1299.941586
6.57E-05	1299.945679
6.58E-05	1299.949773
6.58E-05	1299.951006
6.58E-05	1299.952239
6.58E-05	1299.953472
6.58E-05	1299.954704
6.58E-05	1299.955177
6.58E-05	1299.955649
6.58E-05	1299.956121
6.58E-05	1299.956593
6.58E-05	1299.956748
6.58E-05	1299.956903
6.58E-05	1299.957059
6.58E-05	1299.957214
6.58E-05	1299.957369
6.58E-05	1299.957524
6.58E-05	1299.95768
6.58E-05	1299.957835
6.58E-05	1299.957932
6.58E-05	1299.95803
6.58E-05	1299.958127
6.58E-05	1299.958225
6.58E-05	1299.958244
6.58E-05	1299.958262
6.58E-05	1299.958281
6.58E-05	1299.958299
6.58E-05	1299.958318
6.58E-05	1299.958336
6.58E-05	1299.958355
6.58E-05	1299.958375
6.58E-05	1299.958392
6.58E-05	1299.958409
6.58E-05	1299.958427
6.58E-05	1299.958444
6.58E-05	1299.95853
6.58E-05	1299.958616
6.58E-05	1299.958702
6.58E-05	1299.958788
6.58E-05	1299.959218
6.58E-05	1299.959648
6.58E-05	1299.960078
6.58E-05	1299.960508
6.58E-05	1299.962658
6.58E-05	1299.964808
6.58E-05	1299.966958
6.58E-05	1299.969108
6.58E-05	1299.979857
6.58E-05	1299.990603
6.59E-05	1300.001348
6.59E-05	1300.01209
6.60E-05	1300.065769
6.61E-05	1300.119394
6.62E-05	1300.172967
6.63E-05	1300.226487
6.69E-05	1300.493303
6.75E-05	1300.758828
6.80E-05	1301.023085
6.86E-05	1301.286094
6.97E-05	1301.79143
7.08E-05	1302.292323
7.19E-05	1302.788912
7.29E-05	1303.281328
7.41E-05	1303.790824
7.52E-05	1304.296051
7.64E-05	1304.797139
7.75E-05	1305.294212
7.87E-05	1305.821675
7.99E-05	1306.344816
8.11E-05	1306.863766
8.24E-05	1307.37865
8.37E-05	1307.924047
8.50E-05	1308.465084
8.63E-05	1309.001894
8.76E-05	1309.534604
8.89E-05	1310.098689
9.03E-05	1310.658383
9.17E-05	1311.21382
9.31E-05	1311.765127
9.46E-05	1312.348655
9.61E-05	1312.927767
9.75E-05	1313.502597
9.90E-05	1314.073275
0.000100587	1314.677038
0.000102162	1315.276367
0.000103737	1315.8714
0.000105312	1316.462266
0.00010699	1317.087084
0.000108668	1317.707462
0.000110345	1318.323537
0.000112023	1318.935441
0.000113808	1319.582155
0.000115593	1320.224434
0.000117379	1320.862417
0.000119164	1321.496236
0.000121062	1322.165693
0.00012296	1322.830734
0.000124858	1323.491501
0.000126756	1324.148126
0.000128772	1324.841163
0.000130788	1325.529821
0.000132804	1326.214243
0.00013482	1326.894564
0.000136959	1327.611983
0.000139098	1328.325082
0.000141237	1329.034004
0.000143376	1329.738886
0.000145642	1330.481432
0.000147908	1331.219741
0.000150174	1331.953957
0.00015244	1332.684219
0.000154837	1333.45255
0.000157234	1334.216757
0.000159631	1334.976984
0.000162028	1335.733371
0.000164559	1336.528035
0.00016709	1337.31872
0.000169621	1338.105571
0.000172152	1338.888729
0.00017482	1339.710146
0.000177487	1340.527765
0.000180154	1341.341734
0.000182821	1342.152195
0.000185625	1343.000658
0.00018843	1343.845546
0.000191234	1344.687008
0.000194038	1345.525186
0.000196979	1346.400884
0.00019992	1347.273274
0.000202861	1348.142504
0.000205802	1349.008718
0.000208879	1349.911789
0.000211955	1350.811865
0.000215032	1351.709093
0.000218109	1352.603617
0.000221319	1353.534246
0.000224529	1354.462238
0.000227739	1355.387741
0.000230949	1356.3109
0.000234291	1357.269446
0.000237632	1358.225759
0.000240973	1359.179988
0.000244315	1360.132281
0.000247785	1361.119454
0.000251256	1362.104845
0.000254726	1363.088607
0.000258197	1364.070886
0.000261795	1365.087959
0.000265393	1366.10375
0.000268992	1367.118414
0.00027259	1368.1321
0.000276317	1369.1812
0.000280044	1370.229569
0.000283771	1371.277365
0.000287498	1372.324742
0.000291359	1373.409229
0.000295219	1374.493595
0.000299079	1375.578003
0.000302939	1376.662613
0.000306942	1377.787695
0.000310945	1378.913338
0.000314948	1380.039715
0.000318951	1381.166996
0.000323115	1382.340798
0.000327279	1383.515948
0.000331443	1384.692629
0.000335607	1385.871026
0.000339966	1387.106804
0.000344326	1388.34487
0.000348685	1389.585432
0.000353045	1390.828696
0.000357668	1392.150259
0.000362291	1393.475334
0.000366914	1394.804165
0.000371537	1396.136996
0.000376582	1397.596438
0.000381628	1399.06125
0.000386673	1400.53175
0.000391718	1402.008255
0.000397801	1403.796885
0.000403884	1405.595275
0.000409967	1407.403995
0.00041605	1409.22362
0.000420843	1410.66544
0.000425636	1412.114679
0.000430429	1413.571628
0.000435223	1415.036581
0.000440016	1416.509838
0.000444809	1417.991699
0.000449602	1419.482471
0.000454395	1420.982465
0.000458785	1422.364885
0.000463176	1423.755554
0.000467567	1425.154724
0.000471957	1426.562647
0.000476027	1427.875512
0.000480096	1429.196326
0.000484165	1430.525303
0.000488234	1431.862659
0.000492071	1433.131587
0.000495908	1434.408348
0.000499745	1435.693133
0.000503582	1436.986134
0.000507235	1438.225004
0.000510888	1439.471675
0.000514541	1440.726324
0.000518194	1441.98913
0.000521693	1443.206404
0.000525192	1444.431492
0.000528691	1445.664561
0.00053219	1446.90578
0.000535554	1448.107159
0.000538918	1449.31639
0.000542283	1450.533633
0.000545647	1451.759049
0.000548892	1452.948645
0.000552136	1454.146147
0.00055538	1455.351708
0.000558625	1456.565487
0.00056176	1457.746406
0.000564895	1458.935295
0.00056803	1460.132304
0.000571166	1461.337585
0.0005742	1462.512259
0.000577235	1463.694974
0.00058027	1464.885876
0.000583305	1466.085115
0.000586246	1467.255498
0.000589187	1468.433997
0.000592128	1469.620756
0.00059507	1470.815922
0.000597923	1471.983621
0.000600777	1473.159514
0.00060363	1474.343744
0.000606484	1475.536456
0.000609255	1476.702808
0.000612025	1477.877435
0.000614796	1479.060477
0.000617567	1480.252079
0.000620259	1481.418224
0.000622951	1482.592724
0.000625643	1483.775721
0.000628335	1484.967357
0.000628597	1485.083672
0.000628859	1485.200071
0.00062912	1485.316552
0.000629382	1485.433118
0.000629644	1485.549766
0.000629906	1485.666499
0.000630167	1485.783315
0.000630429	1485.900215
0.000631738	1486.485981
0.000633046	1487.073867
0.000634355	1487.66389
0.000635663	1488.256068
0.000635948	1488.385076
0.000636232	1488.514187
0.000636517	1488.643401
0.000636801	1488.772718
0.000636807	1488.775483
0.000636813	1488.778248
0.00063682	1488.781013
0.000636826	1488.783778
0.000636827	1488.784631
0.000636829	1488.785483
0.000636831	1488.786336
0.000636833	1488.787188
0.000636834	1488.787521
0.000636835	1488.787853
0.000636835	1488.788186
0.000636836	1488.788518
0.000636836	1488.788597
0.000636836	1488.788675
0.000636837	1488.788753
0.000636837	1488.788832
0.000636837	1488.788856
0.000636837	1488.788881
0.000636837	1488.788905
0.000636837	1488.78893
0.000636837	1488.788946
0.000636837	1488.788962
0.000636837	1488.788978
0.000636837	1488.788993
0.000636837	1488.789008
0.000636837	1488.789023
0.000636837	1488.789039
0.000636837	1488.789054
0.000636837	1488.78913
0.000636838	1488.789206
0.000636838	1488.789282
0.000636838	1488.789359
0.000636839	1488.789739
0.00063684	1488.79012
0.000636841	1488.790501
0.000636841	1488.790882
0.000636846	1488.792785
0.00063685	1488.794689
0.000636855	1488.796593
0.000636859	1488.798497
0.000636881	1488.808016
0.000636904	1488.817535
0.000636926	1488.827054
0.000636948	1488.836573
0.000637059	1488.884167
0.00063717	1488.931759
0.000637282	1488.979351
0.000637393	1489.026941
0.000637948	1489.264871
0.000638504	1489.502769
0.000639059	1489.740635
0.000639615	1489.978468
0.000642393	1491.167148
0.000645171	1492.355017
0.000647948	1493.542071
0.000650726	1494.728312
0.000664615	1500.647249
0.000678504	1506.54564
0.000692393	1512.423351
0.000706282	1518.280268
0.000745627	1534.758045
0.000784972	1551.066636
0.000824317	1567.205259
0.000863662	1583.173797
0.000900305	1597.893011
0.000936948	1612.46573
0.000973591	1626.892874
0.001010233	1641.175555
0.001013351	1642.384237
0.001016469	1643.591884
0.001019587	1644.798495
0.001022705	1646.004071
0.001023017	1646.124572
0.001023329	1646.245062
0.001023641	1646.365542
0.001023952	1646.486012
0.001024264	1646.606472
0.001024576	1646.726921
0.001024888	1646.84736
0.001025199	1646.967788
0.001026758	1647.569775
0.001028317	1648.171505
0.001029876	1648.772976
0.001031435	1649.374189
0.001031825	1649.524452
0.001032215	1649.674699
0.001032605	1649.82493
0.001032994	1649.975145
0.001033004	1649.9789
0.001033014	1649.982655
0.001033024	1649.98641
0.001033033	1649.990165
0.001033035	1649.990754
0.001033036	1649.991343
0.001033038	1649.991933
0.001033039	1649.992522
0.001033041	1649.993111
0.001033042	1649.9937
0.001033044	1649.994289
0.001033046	1649.994878
0.001033047	1649.995363
0.001033048	1649.995848
0.001033049	1649.996334
0.001033051	1649.996819
0.001033052	1649.997304
0.001033053	1649.997789
0.001033054	1649.998274
0.001033056	1649.998759
0.001033056	1649.999008
0.001033057	1649.999256
0.001033058	1649.999504
0.001033058	1649.999753
0.001033058	1649.999793
0.001033058	1649.999833
0.001033058	1649.999873
0.001033059	1649.999913
0.001033059	1649.999929
0.001033059	1649.999945
0.001033059	1649.99996
0.001033059	1649.999976
0.001033059	1649.999979
0.001033059	1649.999983
0.001033059	1649.999987
0.001033059	1649.99999
0.001033059	1649.999993
0.001033059	1649.999995
0.001033059	1649.999997
0.001033059	1650
0.001033059	1650
0.001033059	1650
0.001033059	1650
0.001033059	1650
0.001033059	1649.999693
0.001033059	1649.999757
0.001033059	1649.999821
0.001033059	1649.999885
0.001033059	1649.999949
0.001033059	1649.999955
0.001033059	1649.999962
0.00103306	1649.999969
0.00103306	1649.999976
0.00103306	1649.999978
0.00103306	1649.999981
0.00103306	1649.999984
0.00103306	1649.999986
0.00103306	1649.999989
0.00103306	1649.999992
0.00103306	1649.999994
0.00103306	1649.999997
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.00103306	1650
0.001033061	1650
0.001033061	1650
0.001033061	1650
0.001033063	1650
0.001033064	1650
0.001033066	1650
0.001033067	1650
0.001033075	1650
0.001033083	1650
0.001033091	1650
0.001033099	1650
0.001033138	1650
0.001033177	1650
0.001033216	1650
0.001033255	1650
0.001033451	1650
0.001033647	1650
0.001033843	1650
0.001034039	1650
0.001035018	1650
0.001035997	1650
0.001036976	1650
0.001037955	1650
0.00104285	1650
0.001047745	1650
0.001052641	1650
0.001057536	1650
0.001082012	1650
0.001106489	1650
0.001130965	1650
0.001155442	1650
0.001166542	1650
0.001177642	1650
0.001188742	1650
0.001199842	1650
0.001199842	1650.000246
0.001200638	1650.261783
0.001201435	1650.521579
0.001202231	1650.781317
0.001203027	1651.040996
0.001204282	1651.450046
0.001205536	1651.85895
0.001206791	1652.267709
0.001208045	1652.676321
0.001214318	1654.717194
0.001220591	1656.754427
0.001226864	1658.788025
0.001233137	1660.817998
0.001264501	1670.913721
0.001295866	1680.919878
0.00132723	1690.837379
0.001358594	1700.667131
0.001394533	1711.8236
0.001430471	1722.867376
0.001466409	1733.79977
0.001502347	1744.622066
0.00155034	1758.904977
0.001598333	1772.996679
0.001646326	1786.899972
0.001694319	1800.617545
0.001698385	1801.771283
0.001702451	1802.923709
0.001706517	1804.074822
0.001710583	1805.224626
0.00171099	1805.339535
0.001711396	1805.45443
0.001711803	1805.569312
0.001712209	1805.684181
0.001712616	1805.799037
0.001713023	1805.91388
0.001713429	1806.02871
0.001713836	1806.143527
0.001715869	1806.717415
0.001717902	1807.290977
0.001719935	1807.864212
0.001721968	1808.437121
0.001722222	1808.508712
0.001722476	1808.580298
0.00172273	1808.651878
0.001722985	1808.723454
0.00172301	1808.730611
0.001723035	1808.737768
0.001723061	1808.744925
0.001723086	1808.752082
0.001723112	1808.759239
0.001723137	1808.766396
0.001723162	1808.773553
0.001723188	1808.78071
0.001723315	1808.816494
0.001723442	1808.852276
0.001723569	1808.888058
0.001723696	1808.923838
0.00172376	1808.941727
0.001723823	1808.959616
0.001723887	1808.977505
0.00172395	1808.995394
0.001723952	1808.995988
0.001723955	1808.996582
0.001723957	1808.997176
0.001723959	1808.997771
0.001723959	1808.997863
0.001723959	1808.997956
0.00172396	1808.998048
0.00172396	1808.99814
0.00172396	1808.998233
0.001723961	1808.998325
0.001723961	1808.998418
0.001723961	1808.99851
0.001723962	1808.998576
0.001723962	1808.998642
0.001723962	1808.998707
0.001723962	1808.998773
0.001723963	1808.998839
0.001723963	1808.998904
0.001723963	1808.99897
0.001723963	1808.999036
0.001723964	1808.999117
0.001723964	1808.999198
0.001723964	1808.999279
0.001723964	1808.999361
0.001723965	1808.999442
0.001723965	1808.999523
0.001723965	1808.999604
0.001723966	1808.999685
0.001723966	1808.999743
